STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Financial instruments and non-financial assets,EXPENDITURE,Expenditure,UNIT_MEASURE,Unit of measure,VALUATION,Valuation,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTERPART_AREA,Counterpart area,CONSOLIDATION,Consolidation status,REF_YEAR_PRICE,Price reference year,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0203,Foreign military aid,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,3986,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0203,Foreign military aid,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,5335,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0203,Foreign military aid,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,4184,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0203,Foreign military aid,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,6845,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0407,Other industries,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,2197,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0407,Other industries,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,1852,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0407,Other industries,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,1913,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0407,Other industries,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,2335,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0407,Other industries,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,2091,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0202,Civil defence,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,2221,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0202,Civil defence,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,2632,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0202,Civil defence,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,2830,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0202,Civil defence,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,3179,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0202,Civil defence,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,4116,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0302,Fire-protection services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,9872,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0302,Fire-protection services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,9554,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0302,Fire-protection services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,9507,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0302,Fire-protection services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,10054,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0302,Fire-protection services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,10947,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0105,R&D General public services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,24,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0105,R&D General public services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,27,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0105,R&D General public services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,27,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0105,R&D General public services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,30,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0105,R&D General public services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,30,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0908,Education n.e.c.,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,4724,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
